team_id,name,abbreviation,displayName,logo
438,UMBC,UMBC,"University of Maryland, Baltimore County",
53655,Penn St.-York,Penn St.-York,Penn St.-York,
243,Purdue,Purdue,Purdue University,
1787,Evansville,Evansville,University of Evansville,
2126,East Carolina,East Carolina,East Carolina University,
1804,Ga. Southern,Ga. Southern,Georgia Southern University,
989,West Virginia,West Virginia,West Virginia University,
903,Mount St. Mary's,Mount St. Mary's,Mount St. Mary's University,
2458,Fordham,Fordham,Fordham University,
2275,NJIT,NJIT,New Jersey Institute of Technology,
393,Florida St.,Florida St.,Florida State University,
1860,Alcorn,Alcorn,Alcorn State University,
1128,Kentucky,Kentucky,University of Kentucky,
2279,Nicholls,Nicholls,Nicholls State University,
2005,SIUE,SIUE,Southern Illinois University Edwardsville,
58661,East-West U.,East-West U.,East-West U.,
1471,ETSU,ETSU,East Tennessee State University,
1387965,Converse,Converse,Converse University,
547,Monmouth,Monmouth,Monmouth University,
867,Caldwell,Caldwell,Caldwell University,
94,Manhattan,Manhattan,Manhattan University,
1401,St. Joseph's (Brkln),St. Joseph's (Brkln),St. Joseph's University NY (Brooklyn),
953,South Carolina,South Carolina,"University of South Carolina, Columbia",
560,N.C. A&T,N.C. A&T,North Carolina A&T State University,
2632,Sacred Heart,Sacred Heart,Sacred Heart University,
296,Merchant Marine,Merchant Marine,U.S. Merchant Marine Academy,
494,Wichita St.,Wichita St.,Wichita State University,
554,UNC Asheville,UNC Asheville,University of North Carolina Asheville,
628,Texas Tech,Texas Tech,Texas Tech University,
261807,Lindenwood,Lindenwood,Lindenwood University,
2527,Little Rock,Little Rock,University of Arkansas at Little Rock,
1388164,Ark. Baptist,Ark. Baptist,Arkansas Baptist,
771,Kansas St.,Kansas St.,Kansas State University,
201,UNC Greensboro,UNC Greensboro,The University of North Carolina at Greensboro,
637,Valparaiso,Valparaiso,Valparaiso University,
1473,Eastern Ill.,Eastern Ill.,Eastern Illinois University,
922,Oklahoma St.,Oklahoma St.,Oklahoma State University,
1290,Oral Roberts,Oral Roberts,Oral Roberts University,
619,Missouri St.,Missouri St.,Missouri State University,
1427,Mo. Southern St.,Mo. Southern St.,Missouri Southern State University,
2379,Utah Valley,Utah Valley,Utah Valley University,
53653,West Coast Baptist,West Coast Baptist,West Coast Baptist,
1307,Rice,Rice,Rice University,
1388738,Biblical Stud. (TX),Biblical Stud. (TX),Biblical Stud. (TX),
2478,Iowa,Iowa,University of Iowa,
2627,Robert Morris,Robert Morris,Robert Morris University,
1782,Duke,Duke,Duke University,
2344,Texas,Texas,University of Texas at Austin,
1061,UC Santa Barbara,UC Santa Barbara,"University of California, Santa Barbara",
259,San Fran. St.,San Fran. St.,San Francisco State University,
2213,Arizona St.,Arizona St.,Arizona State University,
278,Southern Utah,Southern Utah,Southern Utah University,
1629,New Mexico St.,New Mexico St.,New Mexico State University,
1581,Adams St.,Adams St.,Adams State University,
2326,San Diego,San Diego,University of San Diego,
1287,Occidental,Occidental,Occidental College,
65,Idaho St.,Idaho St.,Idaho State University,
1387410,Park (AZ),Park (AZ),Park (AZ),
2640,San Diego St.,San Diego St.,San Diego State University,
1057,Long Beach St.,Long Beach St.,Long Beach State University,
2602,UNLV,UNLV,"University of Nevada, Las Vegas",
2013,UT Martin,UT Martin,University of Tennessee at Martin,
2091,Sacramento St.,Sacramento St.,"California State University, Sacramento",
16469,Dominican (CA),Dominican (CA),Dominican University of California,
2338,Stanford,Stanford,Stanford University,
1295,Portland St.,Portland St.,Portland State University,
1628,Nevada,Nevada,"University of Nevada, Reno",
2494,Louisiana Tech,Louisiana Tech,Louisiana Tech University,
261,Santa Clara,Santa Clara,Santa Clara University,
1120,Cal Poly Humboldt,Cal Poly Humboldt,"California State Polytechnic University, Humboldt",
926,Oregon,Oregon,University of Oregon,
755,Hawaii,Hawaii,"University of Hawaii, Manoa",
446,Middle Tenn.,Middle Tenn.,Middle Tennessee State University,
16458,Milligan,Milligan,Milligan,
2631,Rutgers,Rutgers,"Rutgers, The State University of New Jersey, New Brunswick",
1662,Rider,Rider,Rider University,
889,Presbyterian,Presbyterian,Presbyterian College,
16453,Bluefield Univ.,Bluefield Univ.,Bluefield Univ.,
2534,Binghamton,Binghamton,Binghamton University,
2628,RIT,RIT,Rochester Institute of Technology,
2487,La Salle,La Salle,La Salle University,
1089,Coppin St.,Coppin St.,Coppin State University,
2211,App State,App State,Appalachian State University,
51928,CarolinaU,CarolinaU,CarolinaU,
488,Butler,Butler,Butler University,
2331,Southern Ind.,Southern Ind.,University of Southern Indiana,
2011,Temple,Temple,Temple University,
2435,Delaware St.,Delaware St.,Delaware State University,
1275,Norfolk St.,Norfolk St.,Norfolk State University,
1389056,Regent,Regent,Regent University,
2682,Vermont,Vermont,University of Vermont,
2622,Plattsburgh St.,Plattsburgh St.,Plattsburgh State University of New York,
1820,James Madison,James Madison,James Madison University,
981,Wash. & Lee,Wash. & Lee,Washington and Lee University,
2625,Richmond,Richmond,University of Richmond,
16442,Southern Va.,Southern Va.,Southern Virginia University,
1132,Lafayette,Lafayette,Lafayette College,
35,Dickinson,Dickinson,Dickinson College,
520,Elon,Elon,Elon University,
666,Belmont Abbey,Belmont Abbey,Belmont Abbey College,
1540,Mississippi Val.,Mississippi Val.,Mississippi Valley State University,
1371936,MUW,MUW,Mississippi University for Women,
1757,Queens (NC),Queens (NC),Queens University of Charlotte,
792,Lynchburg,Lynchburg,University of Lynchburg,
53,Georgia,Georgia,University of Georgia,
1838,UMES,UMES,University of Maryland Eastern Shore,
1705,UTSA,UTSA,University of Texas at San Antonio,
241,Prairie View,Prairie View,Prairie View A&M University,
1901,Dallas,Dallas,University of Dallas,
443,Mercer,Mercer,Mercer University,
877,LaGrange,LaGrange,LaGrange College,
760,Indiana,Indiana,"Indiana University, Bloomington",
450,Alabama A&M,Alabama A&M,Alabama A&M University,
1527,LSU,LSU,Louisiana State University,
541,Tarleton St.,Tarleton St.,Tarleton State University,
796,Marquette,Marquette,Marquette University,
957,Southern U.,Southern U.,"Southern University, Baton Rouge",
2007,Texas St.,Texas St.,Texas State University,
1389052,TAMU-San Antonio,TAMU-San Antonio,TAMU-San Antonio,
1457,Creighton,Creighton,Creighton University,
2649,South Dakota,South Dakota,University of South Dakota,
1764,Fresno St.,Fresno St.,"California State University, Fresno",
1040,USC Upstate,USC Upstate,University of South Carolina Upstate,
2714,Utah Tech,Utah Tech,Utah Tech University,
53667,Bethesda (CA),Bethesda (CA),Bethesda (CA),
807,Mississippi St.,Mississippi St.,Mississippi State University,
910,North Ala.,North Ala.,University of North Alabama,
899,Montana,Montana,University of Montana,
1371959,Ottawa (AZ),Ottawa (AZ),Ottawa (AZ),
1630,New Mexico,New Mexico,University of New Mexico,
2442,East Texas A&M,East Texas A&M,East Texas A&M University,
1257,Montana St.,Montana St.,Montana State University-Bozeman,
18539,Northwest Indian,Northwest Indian,Northwest Indian,
1770,UC Davis,UC Davis,"University of California, Davis",
1641,North Dakota St.,North Dakota St.,North Dakota State University,
350,Cal Poly,Cal Poly,California Polytechnic State University,
2255,Pacific Lutheran,Pacific Lutheran,Pacific Lutheran University,
1965,Pacific,Pacific,University of the Pacific,
53465,LIFE Pacific,LIFE Pacific,LIFE Pacific,
790,LMU (CA),LMU (CA),Loyola Marymount University,
1476,Eastern Wash.,Eastern Wash.,Eastern Washington University,
1144,Loyola Maryland,Loyola Maryland,Loyola University Maryland,
1406,Penn St.-Abington,Penn St.-Abington,"Penn State University, Abington",
1055,CSU Bakersfield,CSU Bakersfield,"California State University, Bakersfield",
493,Whittier,Whittier,Whittier College,
1949,Morgan St.,Morgan St.,Morgan State University,
16432,Central Penn,Central Penn,Central Penn,
907,New Hampshire,New Hampshire,University of New Hampshire,
2432,Curry,Curry,Curry College,
2717,IU Indy,IU Indy,Indiana University Indianapolis,
1139,LIU,LIU,Long Island University,
1371945,UHSP,UHSP,UHSP,
801,Miami (FL),Miami (FL),University of Miami (Florida),
839,Bethune-Cookman,Bethune-Cookman,Bethune-Cookman University,
2097,Canisius,Canisius,Canisius University,
1178,Allegheny,Allegheny,Allegheny College,
1876,Western Mich.,Western Mich.,Western Michigan University,
567,Northwood,Northwood,Northwood University,
1065,Campbell,Campbell,Campbell University,
1507,Indiana St.,Indiana St.,Indiana State University,
51822,Illinois Tech,Illinois Tech,Illinois Institute of Technology,
1143,Louisville,Louisville,University of Louisville,
763,Jackson St.,Jackson St.,Jackson State University,
2303,Quinnipiac,Quinnipiac,Quinnipiac University,
1450,Central Conn. St.,Central Conn. St.,Central Connecticut State University,
2148,Hampton,Hampton,Hampton University,
51925,Mid-Atlantic Christ.,Mid-Atlantic Christ.,Mid-Atlantic Christ.,
2289,Ohio,Ohio,Ohio University,
1817,Illinois St.,Illinois St.,Illinois State University,
127,Boston College,Boston College,Boston College,
1076,The Citadel,The Citadel,The Citadel,
223,Old Dominion,Old Dominion,Old Dominion University,
1303,Randolph,Randolph,Randolph College,
1778,Cleveland St.,Cleveland St.,Cleveland State University,
1446,Capital,Capital,Capital University,
2159,Howard,Howard,Howard University,
2123,Dist. Columbia,Dist. Columbia,University of the District of Columbia,
507,Xavier,Xavier,Xavier University,
1137,Le Moyne,Le Moyne,Le Moyne College,
426,Lehigh,Lehigh,Lehigh University,
261793,Valley Forge,Valley Forge,University of Valley Forge,
2540,Bowling Green,Bowling Green,Bowling Green State University,
2222,Bethany (WV),Bethany (WV),Bethany College (West Virginia),
2217,Charleston So.,Charleston So.,Charleston Southern University,
16501,Toccoa Falls,Toccoa Falls,Toccoa Falls,
37,Drake,Drake,Drake University,
2654,Southern Miss.,Southern Miss.,The University of Southern Mississippi,
53596,Tougaloo,Tougaloo,Tougaloo,
1795,Florida,Florida,University of Florida,
2718,North Florida,North Florida,University of North Florida,
813,Abilene Christian,Abilene Christian,Abilene Christian University,
1264,Omaha,Omaha,University of Nebraska at Omaha,
2166,Jacksonville,Jacksonville,Jacksonville University,
16534,Trinity (FL),Trinity (FL),Trinity (FL),
213,UNI,UNI,University of Northern Iowa,
1058,CSUN,CSUN,"California State University, Northridge",
1278,North Dakota,North Dakota,University of North Dakota,
353,UC Riverside,UC Riverside,"University of California, Riverside",
2653,SMU,SMU,Southern Methodist University,
1386,A&M-Corpus Christi,A&M-Corpus Christi,Texas A&M University-Corpus Christi,
42,Eastern Ky.,Eastern Ky.,Eastern Kentucky University,
58655,Midway,Midway,Midway,
1326,South Alabama,South Alabama,University of South Alabama,
414,Iowa St.,Iowa St.,Iowa State University,
746,Grambling,Grambling,Grambling State University,
946,Saint Louis,Saint Louis,Saint Louis University,
2107,Chicago St.,Chicago St.,Chicago State University,
2648,South Dakota St.,South Dakota St.,South Dakota State University,
56143,Dakota St.,Dakota St.,Dakota St.,
460,Auburn,Auburn,Auburn University,
2193,Merrimack,Merrimack,Merrimack College,
209,North Texas,North Texas,University of North Texas,
216,Northwestern St.,Northwestern St.,Northwestern State University,
286,Texas A&M,Texas A&M,"Texas A&M University, College Station",
287,Texas Southern,Texas Southern,Texas Southern University,
627,TCU,TCU,Texas Christian University,
2635,Saint Francis,Saint Francis,Saint Francis University,
2178,Loyola Chicago,Loyola Chicago,Loyola University Chicago,
1534,Mercyhurst,Mercyhurst,Mercyhurst University,
2033,Washington,Washington,University of Washington,
33,Denver,Denver,University of Denver,
2090,California,California,"University of California, Berkeley",
1883,Wright St.,Wright St.,Wright State University,
1296,Portland,Portland,University of Portland,
1019,Ark.-Pine Bluff,Ark.-Pine Bluff,"University of Arkansas, Pine Bluff",
1461,Delaware,Delaware,University of Delaware,
896,Wilmington (DE),Wilmington (DE),Wilmington University (Delaware),
1388169,Calumet Col.,Calumet Col.,Calumet Col.,
1269,New Haven,New Haven,University of New Haven,
2111,Columbia,Columbia,Columbia University-Barnard College,
670,UIW,UIW,University of the Incarnate Word,
16379,Jarvis Christian,Jarvis Christian,Jarvis Christian,
753,Harvard,Harvard,Harvard University,
2190,MIT,MIT,Massachusetts Institute of Technology,
2427,Colgate,Colgate,Colgate University,
917,Northeastern,Northeastern,Northeastern University,
1832,Liberty,Liberty,Liberty University,
1586,Col. of Charleston,Col. of Charleston,College of Charleston (South Carolina),
2503,Maryland,Maryland,"University of Maryland, College Park",
1802,Georgetown,Georgetown,Georgetown University,
2307,Rhode Island,Rhode Island,University of Rhode Island,
1354,Tulsa,Tulsa,The University of Tulsa,
2286,Northwestern,Northwestern,Northwestern University,
2225,Boston U.,Boston U.,Boston University,
489,Buffalo,Buffalo,"University at Buffalo, the State University of New York",
2231,Green Bay,Green Bay,University of Wisconsin-Green Bay,
573,Ohio St.,Ohio St.,The Ohio State University,
70,Purdue Fort Wayne,Purdue Fort Wayne,Purdue University Fort Wayne,
130,Brown,Brown,Brown University,
608,Siena,Siena,Siena University,
814,Alabama St.,Alabama St.,Alabama State University,
1281,Notre Dame,Notre Dame,University of Notre Dame,
1462,Detroit Mercy,Detroit Mercy,University of Detroit Mercy,
1621,North Carolina,North Carolina,"University of North Carolina, Chapel Hill",
1824,Kansas,Kansas,University of Kansas,
485,Bucknell,Bucknell,Bucknell University,
1363,Virginia,Virginia,University of Virginia,
561,N.C. Central,N.C. Central,North Carolina Central University,
1819,Iona,Iona,Iona University,
1813,Hofstra,Hofstra,Hofstra University,
1285,Oakland,Oakland,Oakland University,
1719,Wake Forest,Wake Forest,Wake Forest University,
902,Morehead St.,Morehead St.,Morehead State University,
722,Clemson,Clemson,Clemson University,
1911,Gardner-Webb,Gardner-Webb,Gardner-Webb University,
120,Ball St.,Ball St.,Ball State University,
1530,Mansfield,Mansfield,Mansfield University of Pennsylvania,
305,Western Ill.,Western Ill.,Western Illinois University,
1486,Furman,Furman,Furman University,
2350,Troy,Troy,Troy University,
718,Cincinnati,Cincinnati,University of Cincinnati,
1109,Georgia St.,Georgia St.,Georgia State University,
1294,Penn,Penn,University of Pennsylvania,
1807,Rowan,Rowan,Rowan University,
720,Coastal Carolina,Coastal Carolina,Coastal Carolina University,
18513,Virginia-Lynchburg,Virginia-Lynchburg,Virginia-Lynchburg,
1658,Pittsburgh,Pittsburgh,University of Pittsburgh,
787,Longwood,Longwood,Longwood University,
583,Radford,Radford,Radford University,
687,West Va. Wesleyan,West Va. Wesleyan,West Virginia Wesleyan College,
622,SFA,SFA,Stephen F. Austin State University,
1863,Arkansas St.,Arkansas St.,Arkansas State University,
1825,Kent St.,Kent St.,Kent State University,
2115,Cornell,Cornell,Cornell University,
1134,Lane,Lane,Lane College,
200,Charlotte,Charlotte,The University of North Carolina at Charlotte,
962,Tennessee Tech,Tennessee Tech,Tennessee Technological University,
649,West Ga.,West Ga.,University of West Georgia,
1594,Huntingdon,Huntingdon,Huntingdon College,
372,Davidson,Davidson,Davidson College,
2359,Washington St.,Washington St.,Washington State University,
281,Stetson,Stetson,Stetson University,
1388150,Fort Lauderdale,Fort Lauderdale,Fort Lauderdale,
1488,George Mason,George Mason,George Mason University,
855,Winthrop,Winthrop,Winthrop University,
2125,Duquesne,Duquesne,Duquesne University,
1455,UConn,UConn,University of Connecticut,
2177,UMass Lowell,UMass Lowell,University of Massachusetts Lowell,
197,Mt. St. Mary (NY),Mt. St. Mary (NY),Mount Saint Mary College (New York),
52,Georgia Tech,Georgia Tech,Georgia Institute of Technology,
484,Bryant,Bryant,Bryant University,
2517,Ole Miss,Ole Miss,University of Mississippi,
211,ULM,ULM,University of Louisiana Monroe,
263,Seton Hall,Seton Hall,Seton Hall University,
1718,Wagner,Wagner,Wagner College,
1535,Miami (OH),Miami (OH),Miami University (Ohio),
18512,Trinity Christian,Trinity Christian,Trinity Christian,
2611,Northern Ariz.,Northern Ariz.,Northern Arizona University,
1388733,Justice Col.,Justice Col.,Justice Col.,
2433,DePaul,DePaul,DePaul University,
960,Stonehill,Stonehill,Stonehill College,
1169,Missouri,Missouri,"University of Missouri, Columbia",
613,Southeast Mo. St.,Southeast Mo. St.,Southeast Missouri State University,
918,Northern Colo.,Northern Colo.,University of Northern Colorado,
1756,Colo. Christian,Colo. Christian,Colorado Christian University,
277,Southern Ill.,Southern Ill.,Southern Illinois University at Carbondale,
2397,Kansas City,Kansas City,University of Missouri-Kansas City,
1361,Utah St.,Utah St.,Utah State University,
1362,VCU,VCU,Virginia Commonwealth University,
1951,Murray St.,Murray St.,Murray State University,
1322,Sam Houston,Sam Houston,Sam Houston State University,
634,Navy,Navy,U.S. Naval Academy,
508,Yale,Yale,Yale University,
973,VMI,VMI,Virginia Military Institute,
757,Illinois,Illinois,University of Illinois Urbana-Champaign,
1389,FGCU,FGCU,Florida Gulf Coast University,
2336,Louisiana,Louisiana,University of Louisiana at Lafayette,
1691,Southeastern La.,Southeastern La.,Southeastern Louisiana University,
499,Wisconsin,Wisconsin,University of Wisconsin-Madison,
1646,NIU,NIU,Northern Illinois University,
1997,Samford,Samford,Samford University,
1690,South Carolina St.,South Carolina St.,South Carolina State University,
1913,Grand Canyon,Grand Canyon,Grand Canyon University,
2557,Youngstown St.,Youngstown St.,Youngstown State University,
2212,Arizona,Arizona,University of Arizona,
2607,NC State,NC State,North Carolina State University,
816,UAB,UAB,University of Alabama at Birmingham,
2017,UTEP,UTEP,University of Texas at El Paso,
1251,Western N.M.,Western N.M.,Western New Mexico University,
410,Idaho,Idaho,University of Idaho,
137,Whitman,Whitman,Whitman College,
1388735,Jessup ,Jessup ,Jessup University ,
1964,Oregon St.,Oregon St.,Oregon State University,
1505,UIC,UIC,University of Illinois Chicago,
1533,McNeese,McNeese,McNeese State University,
2095,UCLA,UCLA,"University of California, Los Angeles",
2620,Pepperdine,Pepperdine,Pepperdine University,
2094,UC Irvine,UC Irvine,"University of California, Irvine",
261806,California Baptist,California Baptist,California Baptist University,
1317,Saint Mary's (CA),Saint Mary's (CA),Saint Mary's College of California,
625,Chattanooga,Chattanooga,University of Tennessee at Chattanooga,
1673,St. John's (NY),St. John's (NY),St. John's University (New York),
1857,Alabama,Alabama,University of Alabama,
2201,Akron,Akron,University of Akron,
1297,Princeton,Princeton,Princeton University,
2197,Minnesota,Minnesota,"University of Minnesota, Twin Cities",
1990,Saint Joseph's,Saint Joseph's,Saint Joseph's University,
731,Drexel,Drexel,Drexel University,
1967,Penn St.,Penn St.,Pennsylvania State University,
2666,Syracuse,Syracuse,Syracuse University,
1481,Florida A&M,Florida A&M,Florida A&M University,
1918,Kennesaw St.,Kennesaw St.,Kennesaw State University,
2272,Nebraska,Nebraska,University of Nebraska-Lincoln,
2137,FIU,FIU,Florida International University,
611,South Fla.,South Fla.,University of South Florida,
397,George Washington,George Washington,George Washington University,
2693,Western Caro.,Western Caro.,Western Carolina University,
2023,Tulane,Tulane,Tulane University,
291,Toledo,Toledo,University of Toledo,
1151,Marshall,Marshall,Marshall University,
2118,Dayton,Dayton,University of Dayton,
335,Wofford,Wofford,Wofford College,
2233,Milwaukee,Milwaukee,University of Wisconsin-Milwaukee,
1636,Niagara,Niagara,Niagara University,
1788,Fairfield,Fairfield,Fairfield University,
2323,Saint Peter's,Saint Peter's,Saint Peter's University,
1105,FDU,FDU,"Fairleigh Dickinson University, Metropolitan Campus",
1214,Central Ark.,Central Ark.,University of Central Arkansas,
16434,Champion Chris.,Champion Chris.,Champion Chris.,
2157,Houston,Houston,University of Houston,
1350,Towson,Towson,Towson University,
99,Memphis,Memphis,University of Memphis,
2644,San Francisco,San Francisco,University of San Francisco,
2012,Tennessee,Tennessee,"University of Tennessee, Knoxville",
1647,Northern Ky.,Northern Ky.,Northern Kentucky University,
53644,Penn St.-New Kens.,Penn St.-New Kens.,Penn St.-New Kens.,
1204,Wyoming,Wyoming,University of Wyoming,
1766,Cal St. Fullerton,Cal St. Fullerton,"California State University, Fullerton",
932,Providence,Providence,Providence College,
2685,Virginia Tech,Virginia Tech,Virginia Polytechnic Institute and State University,
945,St. Bonaventure,St. Bonaventure,St. Bonaventure University,
260,San Jose St.,San Jose St.,San Jose State University,
968,Air Force,Air Force,U.S. Air Force Academy,
464,Austin Peay,Austin Peay,Austin Peay State University,
1564,Boise St.,Boise St.,Boise State University,
854,William & Mary,William & Mary,William & Mary,
261792,Spring Hill,Spring Hill,Spring Hill College,
1775,UCF,UCF,University of Central Florida,
2680,Vanderbilt,Vanderbilt,Vanderbilt University,
2428,Colorado,Colorado,University of Colorado Boulder,
288,UT Arlington,UT Arlington,University of Texas at Arlington,
1371967,Cheyney,Cheyney,Cheyney,
284,Stony Brook,Stony Brook,Stony Brook University,
1834,Maine,Maine,University of Maine,
1379,High Point,High Point,High Point University,
465,Averett,Averett,Averett University,
736,Fla. Atlantic,Fla. Atlantic,Florida Atlantic University,
2506,Massachusetts,Massachusetts,"University of Massachusetts, Amherst",
452,UAlbany,UAlbany,University at Albany,
2354,Utah,Utah,University of Utah,
302,Weber St.,Weber St.,Weber State University,
1163,Michigan St.,Michigan St.,Michigan State University,
113,Arkansas,Arkansas,"University of Arkansas, Fayetteville",
1717,Villanova,Villanova,Villanova University,
645,Webster,Webster,Webster University,
477,Bradley,Bradley,Bradley University,
1070,Central Mich.,Central Mich.,Central Michigan University,
261791,Northwestern Okla.,Northwestern Okla.,Northwestern Oklahoma State University,
1560,Bellarmine,Bellarmine,Bellarmine University,
53442,John Brown,John Brown,John Brown,
2085,Belmont,Belmont,Belmont University,
623,Tennessee St.,Tennessee St.,Tennessee State University,
1680,St. Thomas (MN),St. Thomas (MN),University of St. Thomas (Minnesota),
633,Army West Point,Army West Point,U.S. Military Academy,
1293,UTRGV,UTRGV,The University of Texas Rio Grande Valley,
1874,BYU,BYU,Brigham Young University,
406,Holy Cross,Holy Cross,College of the Holy Cross,
1442,UC San Diego,UC San Diego,"University of California, San Diego",
2156,Houston Christian,Houston Christian,Houston Christian University,
2258,Seattle U,Seattle U,Seattle University,
1808,Gonzaga,Gonzaga,Gonzaga University,
2290,Oklahoma,Oklahoma,University of Oklahoma,
822,American,American,American University,
2256,Dominican (IL),Dominican (IL),Dominican University (Illinois),
58656,Ozark Christian,Ozark Christian,Ozark Christian,
371,Dartmouth,Dartmouth,Dartmouth College,
435,Marist,Marist,Marist University,
2377,Lipscomb,Lipscomb,Lipscomb University,
1388508,Lyon,Lyon,Lyon College,
1387964,Oakland City,Oakland City,Oakland City,
721,Colorado St.,Colorado St.,Colorado State University,
616,Southern California,Southern California,University of Southern California,
53565,Ky. Christian,Ky. Christian,Ky. Christian,
2218,Baylor,Baylor,Baylor University,
810,Molloy,Molloy,Molloy University,
2626,Ripon,Ripon,Ripon College,
765,Jacksonville St.,Jacksonville St.,Jacksonville State University,
16470,Reinhardt,Reinhardt,Reinhardt,
16516,Ecclesia,Ecclesia,Ecclesia,
1371969,Penn St.-Shenango,Penn St.-Shenango,Penn St.-Shenango,
50923,Columbia Int'l,Columbia Int'l,Columbia Int'l,
1261,UNCW,UNCW,University of North Carolina Wilmington,
1099,Eastern Mich.,Eastern Mich.,Eastern Michigan University,
992,Western Ky.,Western Ky.,Western Kentucky University,
2063,Geneva,Geneva,Geneva College,
1752,North Greenville,North Greenville,North Greenville University,
2001,Simpson,Simpson,Simpson College,
1371958,Rust,Rust,Rust,
2604,New Orleans,New Orleans,University of New Orleans,
1133,Lamar University,Lamar University,Lamar University,
16531,Arlington Baptist,Arlington Baptist,Arlington Baptist,
1388157,Lincoln (CA),Lincoln (CA),Lincoln (California),
1389034,IU Columbus,IU Columbus,IU Columbus,
50926,S'western Adventist,S'western Adventist,S'western Adventist,
56142,Coastal Ga.,Coastal Ga.,Coastal Ga.,
50929,Southwestern Christ.,Southwestern Christ.,Southwestern Christ.,
1845,Michigan,Michigan,University of Michigan,
1371877,SUNY Delhi,SUNY Delhi,State University of New York at Delhi,
1244,St. Joseph's (L.I.),St. Joseph's (L.I.),"St. Joseph's University, New York L.I.",
53585,Pensacola Christian,Pensacola Christian,Pensacola Christian,
1388730,Cleary,Cleary,Cleary,
156,Catawba,Catawba,Catawba College,
51670,Wilson,Wilson,Wilson College,
16398,Mayville St.,Mayville St.,Mayville St.,
53638,St. Francis (IL),St. Francis (IL),St. Francis (IL),
16401,Oakwood,Oakwood,Oakwood,
2727,N.M. Highlands,N.M. Highlands,New Mexico Highlands University,
50928,Bob Jones,Bob Jones,Bob Jones,
154,Bluefield St.,Bluefield St.,Bluefield State University,
975,Vassar,Vassar,Vassar College,
56145,Point U.,Point U.,Point U.,
2449,Emmanuel (MA),Emmanuel (MA),Emmanuel College (Massachusetts),
1914,Hanover,Hanover,Hanover College,
53229,Westminster (UT),Westminster (UT),Westminster University (Utah),
1679,St. Scholastica,St. Scholastica,The College of St. Scholastica,
1371941,Bryan,Bryan,Bryan,
2447,Elizabeth City St.,Elizabeth City St.,Elizabeth City State University,
18511,Berea,Berea,Berea College,
1821,John Jay,John Jay,John Jay College of Criminal Justice,
1484,Fort Valley St.,Fort Valley St.,Fort Valley State University,
53602,Voorhees,Voorhees,Voorhees,
53691,Washington Adventist,Washington Adventist,Washington Adventist,
2082,Pitt.-Greensburg,Pitt.-Greensburg,"University of Pittsburgh, Greensburg",
2470,Benedictine (IL),Benedictine (IL),Benedictine University (Illinois),
982,Washington Col.,Washington Col.,Washington College (Maryland),
2167,Johnson C. Smith,Johnson C. Smith,Johnson C. Smith University,
1388739,New College (FL),New College (FL),New College (FL),
53461,Boyce,Boyce,Boyce,
1388998,Defiance,Defiance,Defiance,
1747,Eastern,Eastern,Eastern University,
159,Christian Brothers,Christian Brothers,Christian Brothers University,
53629,Cumberlands (KY),Cumberlands (KY),Cumberlands (KY),
2493,Loras,Loras,Loras College,
1147,Manhattanville,Manhattanville,Manhattanville University,
1661,Rhodes,Rhodes,Rhodes College,
1862,Angelo St.,Angelo St.,Angelo State University,
56153,Peru St.,Peru St.,Peru St.,
16389,Coe,Coe,Coe College,
53677,Eastern Ore.,Eastern Ore.,Eastern Ore.,
1371952,Paul Smiths,Paul Smiths,Paul Smiths,
58642,Saint Elizabeth,Saint Elizabeth,Saint Elizabeth University,
53568,Me.-Augusta,Me.-Augusta,Me.-Augusta,
16523,Bethel (TN),Bethel (TN),Bethel (TN),
53661,Embry-Riddle (AZ),Embry-Riddle (AZ),Embry-Riddle (AZ),
16530,Haskell,Haskell,Haskell,
18503,William Carey,William Carey,William Carey,
2036,Misericordia,Misericordia,Misericordia University,
53659,Ohio Christian,Ohio Christian,Ohio Christian,
1271,CCNY,CCNY,The City College of New York,
16527,Dallas Christian,Dallas Christian,Dallas Christian,
2260,Tiffin,Tiffin,Tiffin University,
1388991,Jamestown,Jamestown,University of Jamestown,
53623,Concordia (NE),Concordia (NE),Concordia (NE),
1371938,St. Thomas (TX),St. Thomas (TX),University of St. Thomas (Texas),
1388906,Nobel,Nobel,Nobel,
50862,Evergreen St.,Evergreen St.,Evergreen St.,
773,Kean,Kean,Kean University,
921,Ohio Wesleyan,Ohio Wesleyan,Ohio Wesleyan University,
940,Rockford,Rockford,Rockford University,
